index_label,longitude,latitude,time,d2m,t2m,skt,stl1,stl2,stl3,stl4
3393,100.5,30.5,2020-05-21 09:00:00,280.02546575823146,285.02171210171025,286.66745131888166,284.0890714172631,280.31644658928997,274.8681464243057,273.56151594746103
3394,100.5,30.5,2020-05-21 10:00:00,280.8152834035548,283.6420012231862,285.1648772918141,283.4405230177449,280.41935632769224,274.8785171908112,273.5630666537696
3395,100.5,30.5,2020-05-21 11:00:00,281.81061038106816,282.42651954809094,282.895659755653,282.39919956536687,280.44181678647055,274.88658334253773,273.56272205236775
3396,100.5,30.5,2020-05-21 12:00:00,281.68347325183197,281.89393444770576,281.8774059731591,281.7545181494915,280.4189479557145,274.89666603219587,273.5623774509658
3397,100.5,30.5,2020-05-21 13:00:00,280.8893015952334,281.1052631318043,280.9725540040288,281.16121237344163,280.3560586711353,274.906748721854,273.56410045797537
3398,100.5,30.5,2020-05-21 14:00:00,279.84259728467254,280.3769019753541,280.2165419149382,280.6573996474105,280.2637666041554,274.91654333466477,273.5637558565735
3399,100.5,30.5,2020-05-21 15:00:00,279.34188598802325,279.7069952811413,279.60582589921967,280.24473725010205,280.1522810542196,274.92460948639126,273.56341125517156
3400,100.5,30.5,2020-05-21 16:00:00,278.99008187698615,279.24678237209764,279.1876567124414,279.9281970176285,280.026910857039,274.9315233307283,273.5649619614802
3401,100.5,30.5,2020-05-21 17:00:00,278.64872739300955,278.8478074711122,278.8167382812314,279.6453547854707,279.89255647634707,274.94131794353905,273.5646173600783
3402,100.5,30.5,2020-05-21 18:00:00,278.411869179638,278.4896579088322,278.5415026300468,279.41444061937307,279.75616023576623,274.9493840952656,273.56427275867634
3403,100.5,30.5,2020-05-21 19:00:00,277.4879479870382,277.5163447201491,277.80911591874025,279.0194558615745,279.60220400014055,274.9551456322131,273.56392815727446
3404,100.5,30.5,2020-05-21 20:00:00,276.6580734379828,276.70818858350185,276.93970201628605,278.55431297197117,279.4298710255145,274.9629237070922,273.56547886358305
3405,100.5,30.5,2020-05-21 21:00:00,276.3350058013621,276.40756563485235,276.46837572949363,278.24771641172197,279.25182084319937,274.96868524403976,273.5649619614802
3406,100.5,30.5,2020-05-21 22:00:00,276.146912514273,276.1997275468972,276.1494331294085,278.02343136044055,279.07295391692867,274.9747348578346,273.5646173600783
3407,100.5,30.5,2020-05-21 23:00:00,276.065057102299,276.1060148375959,275.9592488382467,277.8659898835558,278.90143768625813,274.98049639478216,273.5651342621812
3408,100.5,30.5,2020-05-22 00:00:00,275.8508397475586,276.0995198973473,276.00531832492567,277.8096424076181,278.7393140110767,274.984241393798,273.5665126677888
3409,100.5,30.5,2020-05-22 01:00:00,275.7428602679334,275.9993122477975,275.85765971377515,277.68589893104905,278.58576614742884,274.9882744696613,273.5661680663869
3410,100.5,30.5,2020-05-22 02:00:00,276.188711022515,276.5949910534548,276.46010684726923,277.8637801786171,278.4591708343149,274.9923075455245,273.565823464985
3411,100.5,30.5,2020-05-22 03:00:00,276.5953756756198,277.08211157209985,276.90426394960997,278.02674591784864,278.35381086404584,274.9963406213878,273.5653065628821
3412,100.5,30.5,2020-05-22 04:00:00,277.3268495698553,278.00253739018723,277.7169769453824,278.3449434290262,278.28438762782207,274.9983571593194,273.56685726919073
3413,100.5,30.5,2020-05-22 05:00:00,276.70857996877527,279.012964523148,278.9490403968222,278.87527261432217,278.2582518212437,275.0023902351827,273.5665126677888
3414,100.5,30.5,2020-05-22 06:00:00,277.17794238424307,280.22287910660157,279.596375748106,279.2365593718051,278.261518797066,275.0046948499617,273.56599576568595
3415,100.5,30.5,2020-05-22 07:00:00,277.09869937903426,280.3518500629666,280.0984150260178,279.5066958005652,278.2811206519998,275.0087279258249,273.56547886358305
3416,100.5,30.5,2020-05-22 08:00:00,277.2066788586595,280.29803484376396,279.7877413081571,279.5094579317386,278.3015392508891,275.0130490785356,273.5670295698917
3417,100.5,30.5,2020-05-22 09:00:00,277.1474643053166,280.26741583973484,279.8952367770747,279.59674127681853,278.3260415695563,275.01564177016195,273.56668496848977
3418,100.5,30.5,2020-05-22 10:00:00,278.4771793487662,279.4212179102029,279.1746627546602,279.30229809373236,278.32522482560074,275.01794638494096,273.56806337409745
3419,100.5,30.5,2020-05-22 11:00:00,278.38313270522167,279.54740532074715,279.40146638138737,279.28959229033467,278.32563319757855,275.02197946080423,273.5677187726955
3420,100.5,30.5,2020-05-22 12:00:00,278.01826656035894,278.52027691286133,278.2119286099589,278.76092038374276,278.28520437177764,275.0245721524306,273.5690971783032
3421,100.5,30.5,2020-05-22 13:00:00,277.1701051639477,277.56180930188935,277.1216174252235,278.2234096573959,278.21006392786484,275.027164844057,273.56858027620035
3422,100.5,30.5,2020-05-22 14:00:00,276.7913061830043,277.0913900581693,276.53334551839987,277.88532480176974,278.11940534879614,275.0300456125307,273.5682356747984
3423,100.5,30.5,2020-05-22 15:00:00,276.7416704544669,277.20551543682325,276.36678660502207,277.694737750804,278.02262119006065,275.03321445785184,273.5696140804061
3424,100.5,30.5,2020-05-22 16:00:00,276.53267791325675,277.2435572297079,276.1612458183006,277.5085701097157,277.91889470770275,275.036383303173,273.56926947900416
3425,100.5,30.5,2020-05-22 17:00:00,276.40118677274535,277.0552039624985,275.96988025824953,277.3411849606067,277.81516822534485,275.0372475337151,273.57064788461184
3426,100.5,30.5,2020-05-22 18:00:00,276.3646130780336,276.68220882250745,275.9686989893603,277.2456152220065,277.7147087188093,275.038687917952,273.57013098250894
3427,100.5,30.5,2020-05-22 19:00:00,276.2130934856562,276.42890615281203,275.7029134892894,277.0693912531425,277.6101654924958,275.0381117642573,273.5696140804061
3428,100.5,30.5,2020-05-22 20:00:00,276.1695533729041,276.30921368251643,275.4761098625622,276.908082792615,277.5048055222268,275.04156868642576,273.5711647867147
3429,100.5,30.5,2020-05-22 21:00:00,275.9231163347271,275.98725021590724,275.411140073656,276.7970451194436,277.40189578382444,275.0412806095784,273.57064788461184
3430,100.5,30.5,2020-05-22 22:00:00,275.60004869810643,275.6764209325814,275.13472315358223,276.6246881342225,277.2944939536665,275.04272099381524,273.57013098250894
3431,100.5,30.5,2020-05-22 23:00:00,275.46855755759503,275.56229555392736,275.21977451360493,276.574969773101,277.19485119108646,275.04272099381524,273.5696140804061
3432,100.5,30.5,2020-05-23 00:00:00,275.27523945697567,275.5789968288524,276.0124059382609,276.8136179064841,277.1242028389293,275.04156868642576,273.5709924860137
3433,100.5,30.5,2020-05-23 01:00:00,275.3292291967883,276.90953173120846,276.4884573006101,276.9837651867666,277.07029773786144,275.0412806095784,273.57254319232237
3434,100.5,30.5,2020-05-23 02:00:00,276.0476410571982,278.4562553589823,278.5970222678394,277.8858772280044,277.08867447686185,275.0412806095784,273.5720262902195
3435,100.5,30.5,2020-05-23 03:00:00,276.1199176443667,279.99370050068666,279.65425792367705,278.5018324796763,277.147888413641,275.0412806095784,273.5715093881166
3436,100.5,30.5,2020-05-23 04:00:00,276.2958196998852,280.6598958004717,281.4675056686053,279.2603136998964,277.2552902437989,275.04329714751003,273.5709924860137
3437,100.5,30.5,2020-05-23 05:00:00,276.79217698525935,281.44021647891066,282.89329721787465,280.1414335442163,277.41537205909145,275.04329714751003,273.5723708916214
3438,100.5,30.5,2020-05-23 06:00:00,277.2894050728885,281.34279237518166,282.7952519000707,280.43477187483313,277.5828045699841,275.04329714751003,273.5737492972291
3439,100.5,30.5,2020-05-23 07:00:00,277.443537072031,283.3970491909532,283.5642579469426,281.08111056941254,277.78127335118853,275.04531368544167,273.57323239512624
3440,100.5,30.5,2020-05-23 08:00:00,277.9930132949627,283.66983668139443,286.30716430767444,282.0964699887604,278.0324221175275,275.04733022337325,273.57271549302334
3441,100.5,30.5,2020-05-23 09:00:00,277.84236450484036,283.1149832144426,285.41885010299296,282.0252070044863,278.255801589377,275.0513632992365,273.574093898631
3442,100.5,30.5,2020-05-23 10:00:00,277.6934573192281,282.4497157632645,283.91273226925773,281.56393109852576,278.424459216203,275.0553963750998,273.5735769965281
3443,100.5,30.5,2020-05-23 11:00:00,277.5280048907701,281.38454556249405,282.2825812021561,280.86290220671265,278.52655221064975,275.059429450963,273.57512770283677
3444,100.5,30.5,2020-05-23 12:00:00,277.3860641231982,280.3165918159028,280.3642005260887,279.9895163296784,278.5563633650282,275.0625982962842,273.57443850003295
3445,100.5,30.5,2020-05-23 13:00:00,277.3137875360297,279.42492930463067,278.9206899434813,279.26086612613113,278.5330861622943,275.0666313721474,273.57392159793005
3446,100.5,30.5,2020-05-23 14:00:00,277.35906925329186,278.80790998101367,278.09498298992764,278.7785980232526,278.4767308293597,275.0706644480107,273.57530000353773
3447,100.5,30.5,2020-05-23 15:00:00,277.50013921860875,278.0897551592398,277.5539618386722,278.43056949540215,278.40077364149136,275.07469752387397,273.57478310143483
3448,100.5,30.5,2020-05-23 16:00:00,277.19187522032377,277.3103623294078,277.0979920474394,278.1361263123159,278.3092983184671,275.0767140618056,273.574266199332
3449,100.5,30.5,2020-05-23 17:00:00,277.06647969559765,277.12572045662614,276.96805246962697,277.9543780811051,278.2137392756649,275.0807471376688,273.5756446049396
3450,100.5,30.5,2020-05-23 18:00:00,276.3889955411748,276.4409681847023,276.4837322250533,277.6649067341311,278.1087876773737,275.08276367560046,273.57512770283677
3451,100.5,30.5,2020-05-23 19:00:00,276.1286256669171,276.1709642400819,276.09509476050516,277.4268110269826,277.9960770115045,275.08506829037947,273.57461080073386
3452,100.5,30.5,2020-05-23 20:00:00,275.7933667987258,275.9269400564559,275.7631582026388,277.21412692662955,277.87601565003513,275.0870848283111,273.57598920634155
3453,100.5,30.5,2020-05-23 21:00:00,275.61311073193207,275.66250320347723,275.4702035181162,277.0401126627043,277.7563626605435,275.0893894430901,273.5773676119492
3454,100.5,30.5,2020-05-23 22:00:00,275.34925764865426,275.3785815297527,275.0662095580084,276.86278384137097,277.6354845551186,275.0916940578691,273.5768507098463
3455,100.5,30.5,2020-05-23 23:00:00,275.23431175098864,275.26260045388483,274.80987420905115,276.7473267583222,277.5170566815604,275.0916940578691,273.5763338077435
3456,100.5,30.5,2020-05-24 00:00:00,275.5033896477967,275.66621459790497,275.5517110714713,276.89206243180917,277.4210892667804,275.09227021156386,273.57771221335116
3457,100.5,30.5,2020-05-24 01:00:00,275.95446521590867,276.33890483793857,275.9864180226984,277.0704961056119,277.3447237069343,275.0925582884112,273.5770230105473
3458,100.5,30.5,2020-05-24 02:00:00,276.61105011621055,277.7640802982029,277.1972186341326,277.4765293881041,277.30633674102233,275.09313444210596,273.578401416155
3459,100.5,30.5,2020-05-24 03:00:00,276.17129497741416,278.32728440261724,277.7606838942829,277.727883324885,277.28959348993305,275.09342251895333,273.57788451405213
3460,100.5,30.5,2020-05-24 04:00:00,276.98114107460356,279.7236965560663,279.41918541472546,278.3167696910574,277.3185879003559,275.0939986726481,273.57926291965975
3461,100.5,30.5,2020-05-24 05:00:00,277.5367129133205,281.1034074345904,281.0422488684918,278.97194720539176,277.38923625251306,275.0939986726481,273.5787460175569
3462,100.5,30.5,2020-05-24 06:00:00,278.328272163154,282.0266167984986,282.69248150670995,279.75528760617266,277.5129729617825,275.09486290319023,273.57805681475304
3463,100.5,30.5,2020-05-24 07:00:00,277.90506226720345,281.4541342080148,282.5058410222157,280.0237667562287,277.642426878741,275.0974555948166,273.5794352203607
3464,100.5,30.5,2020-05-24 08:00:00,277.68997411020797,279.84988396661055,281.2796839152219,279.8199214756306,277.74533661714327,275.0983198253588,273.5789183182579
3465,100.5,30.5,2020-05-24 09:00:00,279.41590417970184,280.0382372338199,280.19646034382174,279.6978352777656,277.83068636050075,275.1012005938325,273.5802967238655
3466,100.5,30.5,2020-05-24 10:00:00,278.2115846609783,278.2595514543104,278.1965721143992,278.94266861495356,277.85396356323463,275.10436943915363,273.57977982176266
3467,100.5,30.5,2020-05-24 11:00:00,276.6223705455261,276.7026214918602,276.7731431029083,278.25213582159944,277.822518920945,275.10552174654316,273.58115822737034
3468,100.5,30.5,2020-05-24 12:00:00,275.89263825580065,275.9788995784447,275.8600222515535,277.72622604618095,277.7571794044991,275.1086905918643,273.58046902456647
3469,100.5,30.5,2020-05-24 13:00:00,275.6879997258657,275.76735009606176,275.4761098625622,277.3820645019733,277.67182966114166,275.1101309761011,273.5799521224636
3470,100.5,30.5,2020-05-24 14:00:00,275.7376354544031,275.78497921959365,275.33435759585774,277.1760095164364,277.58035433811733,275.111571360338,273.5801244231646
3471,100.5,30.5,2020-05-24 15:00:00,275.35535326443954,275.44538662945257,274.774436142375,276.8926148580439,277.47744459971506,275.11128328349065,273.5815028287722
3472,100.5,30.5,2020-05-24 16:00:00,275.4311130606282,275.6253892591995,274.8913817624062,276.80312180802514,277.3765767212017,275.11272366772755,273.58098592666937
3473,100.5,30.5,2020-05-24 17:00:00,275.1132702375378,275.13548519473363,274.5783455067671,276.61198233082473,277.2720334948882,275.11445212881176,273.58046902456647
3474,100.5,30.5,2020-05-24 18:00:00,275.035768836839,275.0844535213518,274.6574905223438,276.52027957586733,277.1695321284637,275.1141640519644,273.58184743017415
3475,100.5,30.5,2020-05-24 19:00:00,274.9286601594688,274.983318023195,274.54290744009097,276.3970885255329,277.0690726219281,275.1141640519644,273.58322583578183
3476,100.5,30.5,2020-05-24 20:00:00,274.8685748038709,274.9063065888188,274.48030018896316,276.3026236394021,276.97065497528143,275.1141640519644,273.582536632978
3477,100.5,30.5,2020-05-24 21:00:00,274.8380967249444,274.87383188757576,274.41651166894616,276.2203121304343,276.8783629083016,275.1141640519644,273.58391503858564
3478,100.5,30.5,2020-05-24 22:00:00,274.65087424011034,274.6808393773316,274.12001317775594,276.0998832112733,276.783620609455,275.1124355908801,273.5833981364828
3479,100.5,30.5,2020-05-24 23:00:00,274.68570633031203,274.73558244514123,274.1684452022133,276.0518221288559,276.69377877434187,275.1107071297959,273.5828812343799
3480,100.5,30.5,2020-05-25 00:00:00,274.3295482079997,274.9981636009061,274.70946635346877,276.10154048997737,276.61863833042906,275.109266745559,273.5842596399876
3481,100.5,30.5,2020-05-25 01:00:00,276.30888173371085,276.73787973892405,276.35261137835164,276.53243295303037,276.5806597364949,275.1086905918643,273.58563804559526
3482,100.5,30.5,2020-05-25 02:00:00,275.46855755759503,276.90767603399456,276.5924089628601,276.7130763317718,276.5581992777166,275.1072502076274,273.5849488427914
3483,100.5,30.5,2020-05-25 03:00:00,275.5042604500518,277.6777903777572,277.3720464297348,277.0887261713564,276.56677508925014,275.1060979002379,273.58443194068855
3484,100.5,30.5,2020-05-25 04:00:00,275.8308112956926,277.63418149323087,277.54214914978013,277.2925714519546,276.5892355480284,275.104657516001,273.5858103462962
3485,100.5,30.5,2020-05-25 05:00:00,275.8273280866725,278.30223249022976,277.62956304758126,277.3931130266669,276.614962982629,275.1035052086115,273.5852934441933
3486,100.5,30.5,2020-05-25 06:00:00,275.9039586851162,278.5119262753989,278.0252881254646,277.6118738156015,276.6566169243633,275.102352901222,273.5847765420905
3487,100.5,30.5,2020-05-25 07:00:00,276.4290524449067,278.75595045902486,278.3005237766492,277.8140618174956,276.70929690949777,275.1012005938325,273.5840873392866
3488,100.5,30.5,2020-05-25 08:00:00,276.2366051465424,278.6965681481805,278.1812156188396,277.85936076873963,276.75870991881,275.10033636329035,273.58563804559526
3489,100.5,30.5,2020-05-25 09:00:00,275.8708681994246,278.2400666335646,277.7606838942829,277.7654483088435,276.79464665285525,275.0991840559009,273.58701645120294
3490,100.5,30.5,2020-05-25 10:00:00,276.7991434032997,277.23799013806627,277.02829718297636,277.5190662081747,276.81138990394453,275.0983198253588,273.58649954910004
3491,100.5,30.5,2020-05-25 11:00:00,276.3341349991071,276.5059175871883,276.1955026160875,277.1898201723035,276.8019973484554,275.0974555948166,273.5858103462962
3492,100.5,30.5,2020-05-25 12:00:00,275.9057002896263,275.99003376172806,275.62731228038035,276.8843284645236,276.77259456605475,275.0965913642745,273.5873610526048
3493,100.5,30.5,2020-05-25 13:00:00,275.6305267770329,275.66714244651195,275.2457624291674,276.6445754786711,276.72563178860923,275.09572713373234,273.586844150502
3494,100.5,30.5,2020-05-25 14:00:00,275.48161959142067,275.5270373068636,274.8689376535113,276.45564570640937,276.67050157160804,275.09486290319023,273.58822255610966
3495,100.5,30.5,2020-05-25 15:00:00,275.14461911871933,275.16795989597665,274.3704421822672,276.26450622920896,276.6076122870288,275.0939986726481,273.5875333533058
3496,100.5,30.5,2020-05-25 16:00:00,274.9565258316302,275.02043196747275,273.9463666510429,276.0938065226918,276.53533044696053,275.09342251895333,273.58908405961444
3497,100.5,30.5,2020-05-25 17:00:00,274.6055925228481,274.7430052339968,273.5636355309408,275.9253165211134,276.45978163107,275.0916940578691,273.58856715751153
3498,100.5,30.5,2020-05-25 18:00:00,274.2198271238644,274.26887459584896,272.85014912186153,275.69661205995453,276.3740235157347,275.08910136624274,273.5880502554087
3499,100.5,30.5,2020-05-25 19:00:00,274.2137315080791,274.4266088590293,272.6032639240179,275.5513239602328,276.28581516853274,275.0882371357006,273.58942866101637
3500,100.5,30.5,2020-05-25 20:00:00,274.047408277366,274.2299049543574,272.9257503307706,275.5386181568351,276.2049575169309,275.0856444440742,273.58891175891347
3501,100.5,30.5,2020-05-25 21:00:00,274.11358924874924,274.2317606515713,272.82061739963143,275.46459304138756,276.12777521312915,275.08276367560046,273.59029016452115
3502,100.5,30.5,2020-05-25 22:00:00,274.14929214120593,274.3644430023641,272.8938560707621,275.423713500021,276.0522263972386,275.08189944505835,273.58977326241825
3503,100.5,30.5,2020-05-25 23:00:00,273.9995141533387,274.17701758376165,272.8028983662934,275.38283395865443,275.98402827694815,275.07729021550034,273.5892563603154
3504,100.5,30.5,2020-05-26 00:00:00,273.94291200676093,275.15033077244476,274.69529112679834,275.73804402755576,275.94604968301394,275.0764259849582,273.590807066624
3505,100.5,30.5,2020-05-26 01:00:00,274.07875715854755,275.78405137098673,275.63203735593714,275.8247749464011,275.91828038852447,275.0738332933318,273.59029016452115
3506,100.5,30.5,2020-05-26 02:00:00,274.08311116982276,275.4435309322387,276.23802829609883,276.11535114584444,275.9158301566577,275.0689359869264,273.58977326241825
3507,100.5,30.5,2020-05-26 03:00:00,274.2189563216093,276.13941738744586,276.4175811672579,276.2429616060563,275.9227724802801,275.0660552184527,273.59115166802593
3508,100.5,30.5,2020-05-26 04:00:00,274.25553001632113,276.8752013327516,276.864100807377,276.4158710175122,275.9395157313694,275.06317444997893,273.5927023743346
3509,100.5,30.5,2020-05-26 05:00:00,274.4235948515443,276.3305542004761,276.6833666673288,276.4611699687562,275.9578924703698,275.0602936815052,273.5921854722317
3510,100.5,30.5,2020-05-26 06:00:00,274.2137315080791,276.3825137224649,277.15469295412123,276.60424836353917,275.9872952527704,275.05914137411565,273.59166857012883
3511,100.5,30.5,2020-05-26 07:00:00,274.38615035457747,275.81467037501585,277.19485609635416,276.6721967904052,276.01547291923777,275.0562606056419,273.59304697573646
3512,100.5,30.5,2020-05-26 08:00:00,274.541153155975,275.8248767096922,276.7223485406725,276.6401560687936,276.03956686592716,275.0542440677103,273.5925300736336
3513,100.5,30.5,2020-05-26 09:00:00,274.4967422409678,276.1319945985903,276.2982730094483,276.5528727237136,276.0559017450387,275.0513632992365,273.59408077994226
3514,100.5,30.5,2020-05-26 10:00:00,274.7658201377759,276.1756034831166,275.81395276487456,276.43410108325673,276.06202732470547,275.05021099184705,273.59356387783936
3515,100.5,30.5,2020-05-26 11:00:00,275.06537611351047,275.926012207849,275.22331832027254,276.2921275409431,276.057126860972,275.0470421465259,273.59304697573646
3516,100.5,30.5,2020-05-26 12:00:00,275.2012212652971,275.4008498963193,274.6232337245569,276.1446297362827,276.0403836098827,275.0458898391364,273.5945976820451
3517,100.5,30.5,2020-05-26 13:00:00,274.6482618333452,274.7587786603148,273.51638477537267,275.97669216093897,276.0142478033044,275.04272099381524,273.59408077994226
3518,100.5,30.5,2020-05-26 14:00:00,273.96206965637185,274.0647479023215,272.6398832595832,275.8247749464011,275.9791278132147,275.0412806095784,273.59356387783936
3519,100.5,30.5,2020-05-26 15:00:00,273.5841414776835,273.683402124868,271.94293461495283,275.6999266173626,275.93747387148045,275.0381117642573,273.595114584148
3520,100.5,30.5,2020-05-26 16:00:00,273.0311820457316,273.2463854309979,271.0971460902827,275.5783928457323,275.8913278379905,275.0366713800204,273.5945976820451
3521,100.5,30.5,2020-05-26 17:00:00,272.72030564068154,272.8427712869777,270.64235756793914,275.4789561234893,275.84273157263385,275.03350253469927,273.59408077994226
3522,100.5,30.5,2020-05-26 18:00:00,272.1359973275481,272.41224953335626,270.658895332388,275.39719704075617,275.7929101913439,275.0300456125307,273.59563148625085
3523,100.5,30.5,2020-05-26 19:00:00,272.3850467724902,272.5755508881782,269.5402336943117,275.2977603185132,275.73900509027595,275.0280290745991,273.595114584148
3524,100.5,30.5,2020-05-26 20:00:00,271.6770845391408,271.798941604167,269.2590916986812,275.2010857274436,275.6850999892081,275.0245721524306,273.5966652904566
3525,100.5,30.5,2020-05-26 21:00:00,271.1493783725852,271.34151224094416,268.88935453636026,275.0894956280376,275.62629442440675,275.0231317681937,273.59614838835375
3526,100.5,30.5,2020-05-26 22:00:00,270.36565634304714,270.64377008852307,268.17941193394864,274.9812200860397,275.5662637436721,275.0176583080936,273.59563148625085
3527,100.5,30.5,2020-05-26 23:00:00,270.15579299958193,270.7244929173271,267.7506113271675,274.89338431472504,275.50623306293744,275.0162179238567,273.5971821925595
3528,100.5,30.5,2020-05-27 00:00:00,270.7775458096821,271.8768808871502,269.6713545410134,274.91824349528576,275.4539614497807,275.0127610016882,273.5966652904566
3529,100.5,30.5,2020-05-27 01:00:00,272.071557960675,273.7418565871054,274.902013182409,275.0464063817323,275.41434936793536,275.0072875415881,273.59821599676525
3530,100.5,30.5,2020-05-27 02:00:00,272.7385924880374,275.2533219678154,275.804502613761,275.11987907094516,275.3853549575125,275.0055590805038,273.5976990946624
3531,100.5,30.5,2020-05-27 03:00:00,272.87095443080386,275.51219172915245,276.0088621315933,275.22594490800435,275.36616147455646,275.0000856204037,273.5971821925595
3532,100.5,30.5,2020-05-27 04:00:00,272.80303185491056,275.75621591277843,276.4813696872749,275.3458214009307,275.3563605470896,274.9977810056247,273.59873289886815
3533,100.5,30.5,2020-05-27 05:00:00,272.04630469527876,276.7258177070338,277.67445126537103,275.6927450763118,275.37432891411225,274.9940360066088,273.59821599676525
3534,100.5,30.5,2020-05-27 06:00:00,271.46983360244076,277.0440697792152,277.72288328982836,275.8733884550532,275.40250658057954,274.99029100759293,273.5997667030739
3535,100.5,30.5,2020-05-27 07:00:00,272.6950523752853,276.5142682246508,278.0229255876862,276.11093173596703,275.443752150336,274.986546008577,273.599249800971
3536,100.5,30.5,2020-05-27 08:00:00,272.78909901882986,276.41591627231486,277.7854905409562,276.24461888476037,275.4923484156927,274.98481754749275,273.59890519956906
3537,100.5,30.5,2020-05-27 09:00:00,272.08461999450066,276.83159244822525,277.32952074972343,276.2799741637801,275.53726933324924,274.9810725484769,273.6004559058777
3538,100.5,30.5,2020-05-27 10:00:00,272.62800060164705,276.26189340356234,276.5368893250675,276.19711022857757,275.57443118322783,274.97905601054526,273.59993900377486
3539,100.5,30.5,2020-05-27 11:00:00,273.1992468809548,276.024364160185,275.636762431494,276.0479551452131,275.5948497821172,274.977327549461,273.59942210167196
3540,100.5,30.5,2020-05-27 12:00:00,273.7426274881012,275.2264143582141,274.6031521534404,275.8236700939317,275.59689164200614,274.9732944735978,273.59907750027
3541,100.5,30.5,2020-05-27 13:00:00,273.8558317812567,274.626096309522,272.928112868549,275.545799697886,275.57974001893905,274.9707017819714,273.6004559058777
3542,100.5,30.5,2020-05-27 14:00:00,273.800100436934,274.2150593766463,270.9861068146975,275.2905787774623,275.54502840082716,274.96868524403976,273.60200661218636
3543,100.5,30.5,2020-05-27 15:00:00,273.70344138662426,273.8652604518288,269.6796234232378,275.08783834933354,275.50092422722616,274.9666687061081,273.60148971008346
3544,100.5,30.5,2020-05-27 16:00:00,273.348154066567,273.44680073009755,268.98976239194263,274.93260657738756,275.4474274981361,274.96263563024485,273.6011451086816
3545,100.5,30.5,2020-05-27 17:00:00,272.9684842833686,273.0673106498579,268.0034028694572,274.7735078217988,275.38943867729034,274.95860255438157,273.6006282065787
3546,100.5,30.5,2020-05-27 18:00:00,272.3084161740465,272.415960927784,267.14462038700583,274.6337439844239,275.33022474051126,274.95687409329736,273.6021789128873
3547,100.5,30.5,2020-05-27 19:00:00,272.35805190258395,272.53379770086576,266.3141883578954,274.52712572113,275.2714191757099,274.95456947851835,273.6016620107844
3548,100.5,30.5,2020-05-27 20:00:00,271.8329581427934,272.0160581781916,265.9527200777989,274.4514433269784,275.2130219828864,274.95082447950244,273.6032127170931
3549,100.5,30.5,2020-05-27 21:00:00,271.03007846364443,271.1912007666194,265.75544817330183,274.37907549023487,275.156258277974,274.9447748657076,273.60286811569114
3550,100.5,30.5,2020-05-27 22:00:00,270.1610178131122,270.3552091717638,265.70229107328765,274.31775617818505,275.10194480492834,274.94189409723384,273.60235121358824
3551,100.5,30.5,2020-05-27 23:00:00,269.5227197601662,269.9107696890382,266.2385871489863,274.2790863417572,275.0472229599049,274.93786102137057,273.6039019198969
3552,100.5,30.5,2020-05-28 00:00:00,269.8788778824785,270.66418275787584,268.84801012523815,274.3442726374498,275.0055690181706,274.93411602235466,273.60338501779404
3553,100.5,30.5,2020-05-28 01:00:00,271.46547959116555,273.20556009229244,274.0845751110798,274.52988785230343,274.97861646763664,274.9280664085598,273.60493572410263
3554,100.5,30.5,2020-05-28 02:00:00,272.26139285227424,274.87012049314797,276.07383192049946,274.76466900204383,274.96963228412534,274.9243214095439,273.6044188219998
3555,100.5,30.5,2020-05-28 03:00:00,272.0158266163523,275.4555929641289,277.0660977874309,275.0110511027126,274.9782080956589,274.9202883336807,273.60407422059785
3556,100.5,30.5,2020-05-28 04:00:00,272.0933280170511,276.3723073877885,278.3347805744361,275.37509999136887,275.0108778538818,274.9145267967331,273.6056249269065
3557,100.5,30.5,2020-05-28 05:00:00,272.874437639824,277.0403583847874,279.4439920613987,275.79715363466687,275.0684583027498,274.9125102588015,273.6051080248036
3558,100.5,30.5,2020-05-28 06:00:00,273.34205845078174,277.60356248920175,280.4551582305574,276.26782078661705,275.1517661862183,274.90962949032775,273.60459112270075
3559,100.5,30.5,2020-05-28 07:00:00,272.6906983640101,277.90232974063736,281.2158953952048,276.87272751359524,275.2624349921986,274.9058844913119,273.6042465212988
3560,100.5,30.5,2020-05-28 08:00:00,272.2788088973751,277.8141841229778,280.92766578623906,277.32240246862744,275.3845382135569,274.90386795338026,273.60579722760747
3561,100.5,30.5,2020-05-28 09:00:00,271.62570720609335,277.615624521092,280.6855056639522,277.6312087338154,275.5123586426042,274.9018514154486,273.60528032550457
3562,100.5,30.5,2020-05-28 10:00:00,270.91774497274395,278.2252210558535,279.8113666859412,277.6571727668455,275.6283362842957,274.9018514154486,273.6068310318132
3563,100.5,30.5,2020-05-28 11:00:00,271.10322585306795,278.49893639490165,278.3064301210952,277.3500237803616,275.71736137545327,274.90012295436435,273.6063141297103
3564,100.5,30.5,2020-05-28 12:00:00,271.4933452633269,277.0941736039901,276.1010011049512,276.71860059411864,275.76105717707645,274.9004110312117,273.6059695283084
3565,100.5,30.5,2020-05-28 13:00:00,270.9699931080465,275.553017067858,272.41426090174525,275.78555268373856,275.7443139259872,274.9004110312117,273.607520234617
3566,100.5,30.5,2020-05-28 14:00:00,270.45883218433664,274.02763395804385,267.46710679375855,274.69174873906564,275.6597809265853,274.8983944932801,273.6070033325142
3567,100.5,30.5,2020-05-28 15:00:00,269.96073329445244,272.6191597727045,263.9740946883821,274.14650404543323,275.54584514478273,274.89666603219587,273.6085540388228
